street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Lê Ninh,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,88.0,Sổ hồng,4.0,4.0,3.0,9 tỷ 200 triệu,nhà mặt tiền
Thạch Lam,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,82.0,Sổ hồng,7.0,6.0,4.0,13 tỷ 500 triệu,nhà mặt tiền
Mai Chí Thọ,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,165.0,Sổ hồng,5.0,6.0,5.0,21 tỷ,nhà mặt tiền
An Thượng 2,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,90.0,Sổ hồng,12.0,12.0,7.0,24 tỷ 999 triệu,nhà mặt tiền
Lương Thế Vinh,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,260.0,Sổ hồng,11.0,17.0,11.0,17 tỷ 899 triệu,nhà mặt tiền
Hàm Tử,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,148.0,Sổ hồng,3.0,4.0,2.0,22 tỷ,nhà mặt tiền
Hoàng Diệu,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,80.0,Sổ hồng,10.0,9.0,5.0,7 tỷ 499 triệu,nhà mặt tiền
An Thượng 29,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,81.0,Sổ hồng,14.0,16.0,7.0,19 tỷ,nhà mặt tiền
Nguyễn Duy Hiệu,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,90.0,Sổ hồng,5.0,4.0,3.0,9 tỷ,nhà mặt tiền
Hoàng Đức Lương,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,7.0,9.0,5.0,10 tỷ 500 triệu,nhà mặt tiền
Phước Trường 12,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,90.0,Sổ hồng,13.0,14.0,8.0,16 tỷ,nhà mặt tiền
Phước Trường 11,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,7.0,8.0,5.0,14 tỷ 800 triệu,nhà mặt tiền
Hồ Nghinh,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,154.0,Sổ hồng,3.0,4.0,3.0,33 tỷ,nhà mặt tiền
Yên Bái,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,110.0,Sổ hồng,25.0,25.0,7.0,33 tỷ,nhà mặt tiền
lương nhữ hộc,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,144.0,Sổ hồng,5.0,7.0,3.0,16 tỷ 700 triệu,nhà mặt tiền
Nguyễn Thiện Thuật,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,1135.0,Sổ hồng,5.0,5.0,5.0,150 tỷ,nhà mặt tiền
Thanh Thủy,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,160.0,Sổ hồng,4.0,6.0,4.0,19 tỷ,nhà mặt tiền
Đặng Vũ Hỷ,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,200.0,Sổ hồng,3.0,2.0,,18 tỷ,nhà mặt tiền
Nguyễn Duy Hiệu,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,90.0,Sổ hồng,11.0,10.0,5.0,10 tỷ 900 triệu,nhà mặt tiền
Hàn Thuyên,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,228.0,Sổ hồng,2.0,2.0,,22 tỷ,nhà mặt tiền
Nguyễn Sinh Sắc,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,210.0,Sổ hồng,26.0,26.0,6.0,35 tỷ,nhà mặt tiền
Lê Văn Hiến,Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,125.0,Sổ hồng,9.0,9.0,4.0,10 tỷ 700 triệu,nhà mặt tiền
Châu Thị Vĩnh Tế,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,215.0,Sổ hồng,14.0,15.0,5.0,22 tỷ 899 triệu,nhà mặt tiền
An Thượng 29,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,162.0,Sổ hồng,40.0,45.0,11.0,52 tỷ,nhà mặt tiền
Khuê Mỹ Đông 7,Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,102.0,Sổ hồng,4.0,4.0,3.0,8 tỷ 600 triệu,nhà mặt tiền
Nguyễn Bá Lân,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,474.0,Sổ hồng,4.0,5.0,2.0,30 tỷ 799 triệu,nhà mặt tiền
An Thượng 5,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,70.0,Sổ hồng,7.0,8.0,7.0,13 tỷ 900 triệu,nhà mặt tiền
Đỗ Bá,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,140.0,Sổ hồng,9.0,9.0,5.0,17 tỷ 500 triệu,nhà mặt tiền
Hà Huy Tập,Phường Hòa Khê,Quận Thanh Khê,Đà Nẵng,75.0,Sổ hồng,5.0,4.0,3.0,9 tỷ 899 triệu,nhà mặt tiền
Nguyễn Hữu Thọ,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,280.0,Sổ hồng,3.0,3.0,3.0,89 tỷ,nhà mặt tiền
Hùng Vương,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,118.0,Sổ hồng,5.0,4.0,3.0,58 tỷ 999 triệu,nhà mặt tiền
Duy Tân,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,133.0,Sổ hồng,2.0,3.0,,16 tỷ,nhà mặt tiền
Nguyễn Trãi,Phường Hải Châu II,Quận Hải Châu,Đà Nẵng,83.0,Sổ hồng,4.0,3.0,5.0,15 tỷ 300 triệu,nhà mặt tiền
Nguyễn Tri Phương,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,282.0,Sổ hồng,10.0,10.0,3.0,42 tỷ,nhà mặt tiền
Phạm Văn Nghị,Phường Vĩnh Trung,Quận Thanh Khê,Đà Nẵng,110.0,Sổ hồng,4.0,4.0,2.0,10 tỷ 500 triệu,nhà mặt tiền
Trần Phước Thành,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,156.0,Sổ hồng,4.0,4.0,3.0,12 tỷ 500 triệu,nhà mặt tiền
Lý Triện,Phường An Khê,Quận Thanh Khê,Đà Nẵng,125.0,Sổ hồng,2.0,3.0,2.0,10 tỷ 900 triệu,nhà mặt tiền
Trần Cao Vân,Phường Tam Thuận,Quận Thanh Khê,Đà Nẵng,106.0,Sổ hồng,2.0,2.0,2.0,14 tỷ 600 triệu,nhà mặt tiền
Lý Văn Tố,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,170.0,Sổ hồng,33.0,33.0,6.0,25 tỷ,nhà mặt tiền
Nại Thịnh 1,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,55.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 580 triệu,nhà mặt tiền
Tô Hiến Thành,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,160.0,Sổ hồng,10.0,11.0,3.0,28 tỷ,nhà mặt tiền
Ngô Thì Nhậm,Phường Hòa Khánh Nam,Quận Liên Chiểu,Đà Nẵng,225.0,Sổ hồng,3.0,4.0,4.0,16 tỷ,nhà mặt tiền
Trần Hữu Trang,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,171.0,Sổ hồng,17.0,17.0,3.0,12 tỷ 600 triệu,nhà mặt tiền
2/9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,147.0,Sổ hồng,8.0,16.0,8.0,47 tỷ,nhà mặt tiền
Cách Mạng Tháng 8,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,257.0,Sổ hồng,4.0,4.0,2.0,22 tỷ,nhà mặt tiền
Nguyễn Sơn,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,150.0,Sổ hồng,4.0,4.0,3.0,16 tỷ 800 triệu,nhà mặt tiền
Lê Thị Xuyến,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,133.0,Sổ hồng,3.0,3.0,3.0,9 tỷ 399 triệu,nhà mặt tiền
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,81.0,Sổ hồng,3.0,4.0,3.0,12 tỷ,nhà mặt tiền
Nguyễn Xuân Nhĩ,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,100.0,Sổ hồng,3.0,3.0,3.0,12 tỷ,nhà mặt tiền
Trần Cao Vân,Phường Xuân Hà,Quận Thanh Khê,Đà Nẵng,321.0,Sổ hồng,1.0,1.0,,13 tỷ 700 triệu,nhà mặt tiền
Nguyễn Hữu Thọ,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,115.0,Sổ hồng,5.0,5.0,3.0,11 tỷ 500 triệu,nhà mặt tiền
Phạm Vấn,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,87.0,Sổ hồng,11.0,11.0,6.0,16 tỷ 800 triệu,nhà mặt tiền
Lê Thanh Nghị,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,171.0,Sổ hồng,7.0,7.0,3.0,12 tỷ 500 triệu,nhà mặt tiền
Lý Thái Tông,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,250.0,Sổ hồng,1.0,1.0,,16 tỷ,nhà mặt tiền
Dương Đình Nghệ,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,7.0,8.0,4.0,13 tỷ,nhà mặt tiền
Võ Nguyên Giáp,Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,140.0,Sổ hồng,25.0,25.0,9.0,60 tỷ,nhà mặt tiền
Bùi Quốc Hưng,Phường Thọ Quang,Quận Sơn Trà,Đà Nẵng,7320.0,Sổ hồng,1.0,1.0,,230 tỷ,nhà mặt tiền
Morrison,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,81.0,Sổ hồng,12.0,13.0,6.0,16 tỷ 500 triệu,nhà mặt tiền
2/9,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,125.0,Sổ hồng,1.0,1.0,,24 tỷ,nhà mặt tiền
Hoàng Xuân Nhị,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,118.0,Sổ hồng,6.0,5.0,4.0,9 tỷ 900 triệu,nhà mặt tiền
Lý Thái Tổ,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,395.0,Sổ hồng,45.0,46.0,6.0,60 tỷ,nhà mặt tiền
Hoàng Diệu,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,111.0,Sổ hồng,4.0,5.0,4.0,27 tỷ 500 triệu,nhà mặt tiền
Bắc Sơn,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,320.0,Sổ hồng,9.0,8.0,6.0,40 tỷ,nhà mặt tiền
Cách Mạng Tháng 8,Phường Hòa Thọ Đông,Quận Cẩm Lệ,Đà Nẵng,625.0,Sổ hồng,1.0,3.0,2.0,46 tỷ,nhà mặt tiền
Huỳnh Tấn Phát,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,200.0,Sổ hồng,18.0,18.0,5.0,27 tỷ,nhà mặt tiền
Núi Thành,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,147.0,Sổ hồng,20.0,21.0,8.0,28 tỷ,nhà mặt tiền
Nguyễn Hữu Thọ,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,166.0,Sổ hồng,6.0,6.0,3.0,31 tỷ 500 triệu,nhà mặt tiền
Cao Bá Quát,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,111.0,Sổ hồng,4.0,4.0,3.0,11 tỷ,nhà mặt tiền
Huy Cận,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,143.0,Sổ hồng,7.0,5.0,3.0,9 tỷ 500 triệu,nhà mặt tiền
Khuê Mỹ Đông 7,Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,102.0,Sổ hồng,11.0,12.0,7.0,17 tỷ,nhà mặt tiền
Nguyễn Mậu Tài,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,135.0,Sổ hồng,10.0,10.0,4.0,8 tỷ 799 triệu,nhà mặt tiền
Đinh Thị Hòa,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,164.0,Sổ hồng,11.0,11.0,7.0,22 tỷ 999 triệu,nhà mặt tiền
Lê Tấn Toán,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,85.0,Sổ hồng,14.0,14.0,8.0,18 tỷ 499 triệu,nhà mặt tiền
Nguyễn Chí Thanh,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,144.0,Sổ hồng,14.0,15.0,5.0,25 tỷ,nhà mặt tiền
2/9,Phường Bình Hiên,Quận Hải Châu,Đà Nẵng,135.0,Sổ hồng,4.0,4.0,2.0,10 tỷ 500 triệu,nhà mặt tiền
Núi Thành,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,200.0,Sổ hồng,10.0,10.0,5.0,38 tỷ,nhà mặt tiền
An Thượng 5,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,70.0,Sổ hồng,10.0,10.0,6.0,16 tỷ,nhà mặt tiền
Ngô Thì Sĩ,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,195.0,Sổ hồng,3.0,2.0,2.0,42 tỷ,nhà mặt tiền
Lê Phụng Hiểu,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,185.0,Sổ hồng,4.0,4.0,3.0,12 tỷ 700 triệu,nhà mặt tiền
Mỹ Khê 4,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,450.0,Sổ hồng,4.0,3.0,2.0,48 tỷ 500 triệu,nhà mặt tiền
Ngũ Hành Sơn,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,180.0,Sổ hồng,24.0,25.0,4.0,14 tỷ 900 triệu,nhà mặt tiền
Trần Đình Long,Phường Hòa An,Quận Cẩm Lệ,Đà Nẵng,177.0,Sổ hồng,8.0,5.0,2.0,13 tỷ 499 triệu,nhà mặt tiền
Hoàng Diệu,Phường Bình Hiên,Quận Hải Châu,Đà Nẵng,128.0,Sổ hồng,15.0,15.0,6.0,18 tỷ,nhà mặt tiền
Đa Phước 8,Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,192.0,Sổ hồng,4.0,3.0,2.0,12 tỷ 499 triệu,nhà mặt tiền
An Thượng,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,80.0,Sổ đỏ,16.0,18.0,6.0,23 tỷ,nhà mặt tiền
Hoàng Diệu,Phường Nam Dương,Quận Hải Châu,Đà Nẵng,72.0,Sổ hồng,3.0,3.0,3.0,16 tỷ 500 triệu,nhà mặt tiền
Ông Ích Khiêm,Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,86.0,Sổ hồng,4.0,3.0,3.0,26 tỷ 500 triệu,nhà mặt tiền
Võ An Ninh,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,93.0,Sổ hồng,20.0,20.0,6.0,12 tỷ 500 triệu,nhà mặt tiền
Ngô Thì Trí,Nại Hiên Đông,Quận Sơn Trà,Đà Nẵng,155.0,Sổ hồng,4.0,5.0,3.0,9 tỷ 700 triệu,nhà mặt tiền
Núi Thành,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,246.0,Sổ hồng,9.0,9.0,3.0,42 tỷ 500 triệu,nhà mặt tiền
Châu Thị Vĩnh Tế,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,291.0,Sổ hồng,10.0,10.0,3.0,16 tỷ 900 triệu,nhà mặt tiền
An Thượng 3,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,90.0,Sổ hồng,14.0,14.0,8.0,26 tỷ 300 triệu,nhà mặt tiền
Trần Bạch Đằng,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,81.0,Sổ hồng,21.0,22.0,8.0,25 tỷ,nhà mặt tiền
Điện Biên Phủ,Phường Chính Gián,Quận Thanh Khê,Đà Nẵng,785.0,Sổ hồng,4.0,4.0,3.0,85 tỷ,nhà mặt tiền
Mai Thúc Lân,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,184.0,Sổ hồng,13.0,15.0,5.0,29 tỷ 800 triệu,nhà mặt tiền
Phạm Cự Lượng,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,226.0,Sổ hồng,10.0,10.0,2.0,23 tỷ 500 triệu,nhà mặt tiền
An Thượng 30,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,162.0,Sổ hồng,36.0,40.0,10.0,44 tỷ 999 triệu,nhà mặt tiền
Cách Mạng Tháng 8,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,500.0,Sổ hồng,2.0,2.0,2.0,45 tỷ,nhà mặt tiền
Lưu Quý Kỳ,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,234.0,Sổ hồng,4.0,4.0,3.0,21 tỷ 500 triệu,nhà mặt tiền
Phan Châu Trinh,Phường Bình Hiên,Quận Hải Châu,Đà Nẵng,75.0,Sổ hồng,8.0,3.0,4.0,11 tỷ 999 triệu,nhà mặt tiền
Xuân Quỳnh,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,132.0,Sổ hồng,3.0,4.0,3.0,12 tỷ 900 triệu,nhà mặt tiền
Võ Nguyên Giáp,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,140.0,Sổ đỏ,21.0,22.0,6.0,35 tỷ,nhà mặt tiền
An Thượng,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,80.0,Sổ đỏ,18.0,18.0,7.0,26 tỷ 200 triệu,nhà mặt tiền
Hoàng Diệu,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,150.0,Sổ hồng,5.0,4.0,3.0,9 tỷ 200 triệu,nhà mặt tiền
Đường Thành Thái,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,213.0,Sổ đỏ,1.0,1.0,2.0,20 tỷ,nhà mặt tiền
Phạm Cự Lượng,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,137.0,Sổ hồng,4.0,4.0,3.0,15 tỷ 999 triệu,nhà mặt tiền
Lê Hồng Phong,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,82.0,Sổ hồng,2.0,2.0,2.0,15 tỷ,nhà mặt tiền
Lê Thanh Nghị,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,117.0,Sổ hồng,6.0,6.0,4.0,16 tỷ 500 triệu,nhà mặt tiền
An Thượng 3,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,90.0,Sổ hồng,8.0,8.0,4.0,25 tỷ,nhà mặt tiền
Phan Tứ,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,202.0,Sổ hồng,4.0,3.0,,12 tỷ,nhà mặt tiền
Ngọc Hân,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,80.0,Sổ hồng,6.0,7.0,5.0,13 tỷ 500 triệu,nhà mặt tiền
Mỹ Khê 2,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,90.0,Sổ hồng,9.0,9.0,6.0,19 tỷ 700 triệu,nhà mặt tiền
Hồ Sĩ Dương,Phường Hòa Phát,Quận Cẩm Lệ,Đà Nẵng,137.0,Sổ hồng,10.0,11.0,2.0,5 tỷ,nhà mặt tiền
Phạm Thế Hiển,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,157.0,Sổ đỏ,24.0,24.0,4.0,16 tỷ,nhà mặt tiền
Trưng Nữ Vương,Phường Bình Thuận,Quận Hải Châu,Đà Nẵng,128.0,Sổ đỏ,7.0,4.0,4.0,19 tỷ,nhà mặt tiền
Mỹ Đa Đông 7,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,108.0,Sổ đỏ,16.0,16.0,4.0,9 tỷ 200 triệu,nhà mặt tiền
Dương Đình Nghệ,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,192.0,Sổ đỏ,6.0,6.0,3.0,25 tỷ,nhà mặt tiền
Tố Hữu,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,109.0,Sổ hồng,6.0,5.0,3.0,15 tỷ 900 triệu,nhà mặt tiền
Trương Chí Cương,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,120.0,Sổ hồng,4.0,5.0,3.0,11 tỷ 500 triệu,nhà mặt tiền
Núi Thành,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,165.0,Sổ hồng,4.0,2.0,,14 tỷ,nhà mặt tiền
Huỳnh Tấn Phát,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,95.0,Sổ hồng,5.0,3.0,3.0,11 tỷ,nhà mặt tiền
Đường cách mạng tháng 8,Phường Hòa Thọ Đông,Quận Cẩm Lệ,Đà Nẵng,240.0,Sổ đỏ,4.0,4.0,2.0,11 tỷ,nhà mặt tiền
Cách Mạng Tháng 8,Phường Khuê Trung,Quận Cẩm Lệ,Đà Nẵng,214.0,Sổ đỏ,3.0,3.0,3.0,11 tỷ 600 triệu,nhà mặt tiền
Phan Tứ,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,125.0,Sổ hồng,11.0,12.0,5.0,18 tỷ,nhà mặt tiền
Bình an 7,Phường Hòa Cường Bắc,Quận Hải Châu,Đà Nẵng,185.0,Sổ hồng,15.0,15.0,,10 tỷ 900 triệu,nhà mặt tiền
Huy Cận,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,70.0,Sổ hồng,3.0,3.0,3.0,6 tỷ 300 triệu,nhà mặt tiền
Ngọc Hân,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,80.0,Sổ hồng,9.0,11.0,6.0,16 tỷ 500 triệu,nhà mặt tiền
Dương Thị Xuân Quý,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,110.0,Sổ hồng,14.0,14.0,7.0,17 tỷ,nhà mặt tiền
Trần Bạch Đằng,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,90.0,Sổ hồng,18.0,18.0,8.0,25 tỷ,nhà mặt tiền
An Thượng 1,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,80.0,Sổ hồng,15.0,16.0,8.0,26 tỷ,nhà mặt tiền
Hà Huy Tập,Phường Thanh Khê Đông,Quận Thanh Khê,Đà Nẵng,90.0,Sổ hồng,4.0,5.0,4.0,13 tỷ,nhà mặt tiền
Lương Thế Vinh,Phường An Hải Đông,Quận Sơn Trà,Đà Nẵng,180.0,Sổ hồng,12.0,15.0,7.0,19 tỷ,nhà mặt tiền
Nguyễn Lương Bằng,Phường Hòa Khánh Bắc,Quận Liên Chiểu,Đà Nẵng,688.0,Sổ hồng,41.0,43.0,3.0,40 tỷ,nhà mặt tiền
Phước Mỹ 1,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,120.0,Sổ hồng,4.0,4.0,3.0,12 tỷ 800 triệu,nhà mặt tiền
Mỹ Khê 1,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,252.0,Sổ hồng,5.0,5.0,3.0,31 tỷ,nhà mặt tiền
Võ Nguyên Giáp,Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,320.0,Sổ hồng,30.0,32.0,6.0,52 tỷ,nhà mặt tiền
Võ Nguyên Giáp,Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,188.0,Sổ hồng,5.0,5.0,3.0,31 tỷ,nhà mặt tiền
Ngũ Hành Sơn,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,1500.0,Sổ hồng,10.0,10.0,2.0,135 tỷ,nhà mặt tiền
Nguyễn Thị Minh Khai,Phường Hải Châu I,Quận Hải Châu,Đà Nẵng,438.0,Sổ hồng,1.0,1.0,,85 tỷ,nhà mặt tiền
Bùi Viện,Phường Hòa Cường Nam,Quận Hải Châu,Đà Nẵng,140.0,Sổ hồng,4.0,4.0,3.0,9 tỷ 999 triệu,nhà mặt tiền
Trần Tống,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,64.0,Sổ hồng,9.0,9.0,4.0,13 tỷ 400 triệu,nhà mặt tiền
Tô Hiến Thành,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,67.0,Sổ hồng,7.0,7.0,5.0,9 tỷ 500 triệu,nhà mặt tiền
Đinh Thị Hòa,Phường An Hải Bắc,Quận Sơn Trà,Đà Nẵng,95.0,Sổ hồng,9.0,10.0,5.0,13 tỷ,nhà mặt tiền
Lý Thái Tổ,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,63.0,Sổ hồng,7.0,8.0,5.0,8 tỷ 300 triệu,nhà mặt tiền
Trần Văn Dư,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,232.0,Sổ hồng,8.0,7.0,,14 tỷ 500 triệu,nhà mặt tiền
Trần Tống,Phường Thạc Gián,Quận Thanh Khê,Đà Nẵng,100.0,Sổ hồng,3.0,3.0,2.0,10 tỷ 500 triệu,nhà mặt tiền
Trần Hưng Đạo,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,100.0,Sổ hồng,3.0,4.0,3.0,11 tỷ 200 triệu,nhà mặt tiền
Nguyễn Văn Thoại,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,100.0,Sổ hồng,20.0,21.0,8.0,26 tỷ 500 triệu,nhà mặt tiền
Trần Bạch Đằng,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,243.0,Sổ hồng,52.0,52.0,10.0,120 tỷ,nhà mặt tiền
Hà Duy Phiên,Phường Hòa Xuân,Quận Cẩm Lệ,Đà Nẵng,80.0,Sổ hồng,3.0,3.0,3.0,4 tỷ 500 triệu,nhà mặt tiền
Đa Phước 8,Khuê Mỹ,Quận Ngũ Hành Sơn,Đà Nẵng,192.0,Sổ hồng,10.0,10.0,3.0,14 tỷ 800 triệu,nhà mặt tiền
Phú Xuân 4,Phường Hòa Minh,Quận Liên Chiểu,Đà Nẵng,180.0,Sổ hồng,4.0,5.0,3.0,12 tỷ 700 triệu,nhà mặt tiền
Trần Bạch Đằng,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,243.0,Sổ hồng,52.0,52.0,10.0,120 tỷ,nhà mặt tiền
Nguyễn Văn Thoại,Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng,99.0,Sổ hồng,20.0,21.0,8.0,26 tỷ,nhà mặt tiền
Thạch Lam,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,166.0,Sổ hồng,19.0,20.0,6.0,27 tỷ 900 triệu,nhà mặt tiền
Hà Bổng,Phường Phước Mỹ,Quận Sơn Trà,Đà Nẵng,200.0,Sổ hồng,24.0,30.0,11.0,77 tỷ 999 triệu,nhà mặt tiền
Lê Đại Hành,Phường Hòa Thọ Đông,Quận Cẩm Lệ,Đà Nẵng,137.0,Sổ hồng,3.0,2.0,2.0,10 tỷ 600 triệu,nhà mặt tiền
Trần Quang Diệu,Phường An Hải Tây,Quận Sơn Trà,Đà Nẵng,96.0,Sổ hồng,3.0,3.0,3.0,12 tỷ 500 triệu,nhà mặt tiền
Trưng Nữ Vương,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,119.0,Sổ hồng,4.0,4.0,3.0,15 tỷ 500 triệu,nhà mặt tiền
Nguyễn Thành Hãn,Phường Hòa Thuận Tây,Quận Hải Châu,Đà Nẵng,119.0,Sổ hồng,3.0,3.0,2.0,9 tỷ 800 triệu,nhà mặt tiền
