street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Ngô Chi Lan,Thuận Phước,Hải Châu,Đà Nẵng,95.0,1,4,4,3,6.0,1
Tiên Sơn 10,Hòa Cường Nam,Hải Châu,Đà Nẵng,87.5,1,3,2,2,6.0,1
Nguyễn Đức Cảnh,Thuận Phước,Hải Châu,Đà Nẵng,63.0,1,5,5,4,5.9,1
Dương Thưởng,Hòa Cường Bắc,Hải Châu,Đà Nẵng,145.0,1,1,1,3,10.0,1
Trần Xuân Lê,Hòa Khê,Thanh Khê,Đà Nẵng,81.0,1,4,4,3,6.5,1
3 Tháng 2,Thuận Phước,Hải Châu,Đà Nẵng,74.0,1,4,3,3,9.3,1
Dương Quảng Hàm,Khuê Trung,Cẩm Lệ,Đà Nẵng,90.0,1,3,3,3,6.45,1
Huỳnh Tấn Phát,Hòa Cường Nam,Hải Châu,Đà Nẵng,101.0,1,1,1,3,9.5,1
Bình An 7,Hòa Cường Bắc,Hải Châu,Đà Nẵng,87.4,1,3,2,2,5.7,1
Huỳnh Lý,Thuận Phước,Hải Châu,Đà Nẵng,56.0,1,2,2,2,4.5,1
Phạm Văn Bạch,Hòa Cường Nam,Hải Châu,Đà Nẵng,59.0,1,5,3,3,4.8,1
Ngô Chi Lan,Thuận Phước,Hải Châu,Đà Nẵng,72.0,1,2,1,2,5.2,1
Hải Hồ,Thanh Bình,Hải Châu,Đà Nẵng,36.0,1,3,2,3,5.3,1
Trần Hữu Trang,Hòa Cường Bắc,Hải Châu,Đà Nẵng,81.0,1,3,2,2,5.3,1
Nguyễn Đức Cảnh,Thuận Phước,Hải Châu,Đà Nẵng,58.5,1,3,4,3,5.4,1
Huỳnh Lý,Thuận Phước,Hải Châu,Đà Nẵng,56.0,1,2,1,2,3.75,1
Phạm Cự Lượng,An Hải Đông,Sơn Trà,Đà Nẵng,100.0,1,4,2,3,7.0,1
Hoàng Dư Khương,Khuê Trung,Cẩm Lệ,Đà Nẵng,84.0,1,3,3,3,6.5,1
Cù Chính Lan,Hòa Khê,Thanh Khê,Đà Nẵng,76.0,1,2,2,2,6.3,1
Điện Biên Phủ,Thanh Khê Tây,Thanh Khê,Đà Nẵng,100.0,1,4,4,4,9.5,1
Nguyễn Du,Thạch Thang,Hải Châu,Đà Nẵng,63.0,1,4,4,4,16.0,1
Nguyễn Du,Thạch Thang,Hải Châu,Đà Nẵng,67.0,1,2,2,2,14.0,1
Hoá Sơn 10,Hòa Cường Nam,Hải Châu,Đà Nẵng,120.0,1,4,4,4,15.0,1
2 Tháng 9,Hòa Cường Bắc,Hải Châu,Đà Nẵng,144.0,1,7,7,4,10.499,1
Trần Đăng Ninh,Hòa Cường Nam,Hải Châu,Đà Nẵng,120.0,1,4,4,4,13.5,1
Hoá Sơn 10,Hòa Cường Nam,Hải Châu,Đà Nẵng,120.0,1,4,5,4,13.5,1
Trần Hưng Đạo,Nại Hiên Đông,Sơn Trà,Đà Nẵng,143.0,1,3,3,3,10.0,1
Nguyễn Sinh Sắc,Hòa Minh,Liên Chiểu,Đà Nẵng,140.0,1,4,4,4,11.0,1
Trần Đăng Ninh,Hòa Cường Nam,Hải Châu,Đà Nẵng,120.0,1,3,3,4,13.5,1
Hoá Sơn 10,Hòa Cường Nam,Hải Châu,Đà Nẵng,120.0,1,4,4,4,14.9,1
Hoá Sơn 10,Hòa Cường Nam,Hải Châu,Đà Nẵng,120.0,1,5,5,4,14.899,1
Duy Tân,Hòa Cường Bắc,Hải Châu,Đà Nẵng,120.0,1,5,5,4,14.899,1
Lê Đình Dương,Hải Châu 11,Hải Châu,Đà Nẵng,67.0,1,2,2,3,11.799,1
Mai Chí Thọ,Hòa Xuân,Cẩm Lệ,Đà Nẵng,120.0,1,6,4,4,8.299,1
Thủ Khoa Huân,An Hải Đông,Sơn Trà,Đà Nẵng,74.0,1,3,2,2,7.4,1
Thái Văn A,Hòa Quý,Ngũ Hành Sơn,Đà Nẵng,100.0,1,3,3,3,5.3,1
Thanh Lương 9,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,3,1,3,5.699,1
Quốc Lộ 1A,Hòa Châu,Hoà Vang,Đà Nẵng,118.0,1,2,1,3,1.95,1
Phan Huy Ích,An Hải Tây,Sơn Trà,Đà Nẵng,66.0,1,2,2,2,5.299,1
Lê Hữu Trác,An Hải Đông,Sơn Trà,Đà Nẵng,155.0,1,2,2,3,10.5,1
Tống Phước Phổ,Hòa Cường Bắc,Hải Châu,Đà Nẵng,68.0,1,3,2,3,6.25,1
Hoàng Xuân Nhị,Hòa Cường Nam,Hải Châu,Đà Nẵng,117.0,1,6,4,3,9.0,1
Tôn Thất Thiệp,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,61.0,1,3,2,2,4.6,1
Phạm Đình Hổ,Hòa Minh,Liên Chiểu,Đà Nẵng,100.0,1,3,3,2,5.8,1
Tôn Thất Thiệp,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,61.0,1,2,2,2,4.699,1
Nam Trân,Hòa Minh,Liên Chiểu,Đà Nẵng,100.0,1,3,3,3,5.89,1
Trần Hưng Đạo,An Hải Tây,Sơn Trà,Đà Nẵng,100.0,1,3,4,3,11.5,1
Thạch Lam,Phước Mỹ,Sơn Trà,Đà Nẵng,95.0,1,5,5,3,8.9,1
Mỹ Đa Đông 4,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,83.0,1,2,2,3,4.7,1
Bàu Tràm 2,Khuê Trung,Cẩm Lệ,Đà Nẵng,74.0,1,4,3,2,4.6,1
Phan Huy Chú,An Hải Tây,Sơn Trà,Đà Nẵng,65.0,1,3,2,2,4.919,1
Lê Độ,Chính Gián,Thanh Khê,Đà Nẵng,43.0,1,3,4,3,3.58,1
Dương Trí Trạch,An Hải Bắc,Sơn Trà,Đà Nẵng,75.0,1,3,2,3,6.5,1
An Thượng 11,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,91.0,1,4,3,3,10.0,1
Lê Văn Hiến,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,68.0,1,2,2,2,5.599,1
Trần Thái Tông,An Khê,Thanh Khê,Đà Nẵng,60.0,1,4,3,3,4.8,1
Trần Cao Vân,Thanh Khê Đông,Thanh Khê,Đà Nẵng,85.0,1,5,3,3,4.5,1
Lê Lợi,Thạch Thang,Hải Châu,Đà Nẵng,119.0,1,4,4,3,18.0,1
Quy Mỹ,Hòa Cường Nam,Hải Châu,Đà Nẵng,120.0,1,5,6,4,12.0,1
Sơn Thủy 2,Hòa Hải,Ngũ Hành Sơn,Đà Nẵng,115.0,1,3,3,2,4.25,1
Vũ Quỳnh,Thanh Khê Tây,Thanh Khê,Đà Nẵng,75.0,1,3,2,2,5.4,1
Mẹ Thứ,Hòa Xuân,Cẩm Lệ,Đà Nẵng,114.0,1,3,3,3,0.008,1
Lương Thế Vinh,An Hải Đông,Sơn Trà,Đà Nẵng,86.0,1,2,2,3,6.9,1
Bầu Cầu 15,Hòa Châu,Hoà Vang,Đà Nẵng,90.0,1,3,3,2,3.6,1
Châu Thượng Văn,Hòa Cường Bắc,Hải Châu,Đà Nẵng,50.0,1,3,3,3,4.2,1
Hoàng Diệu,Bình Thuận,Hải Châu,Đà Nẵng,76.0,1,4,3,4,13.75,1
An Thượng 16,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,60.0,1,2,2,3,6.3,1
Võ Nguyên Giáp,Phước Mỹ,Sơn Trà,Đà Nẵng,100.0,1,2,2,2,5.4,1
Ông Ích Khiêm,Hải Châu 11,Hải Châu,Đà Nẵng,106.0,1,2,1,2,4.0,1
An Trung,An Hải Tây,Sơn Trà,Đà Nẵng,98.0,1,3,2,3,5.5,1
Cô Giang,Phước Ninh,Hải Châu,Đà Nẵng,150.0,1,3,3,3,3.19,1
Cô Giang,Phước Ninh,Hải Châu,Đà Nẵng,50.0,1,3,3,3,3.19,1
An Hải Đông 1,An Hải Đông,Sơn Trà,Đà Nẵng,102.0,1,2,2,3,8.99,1
Bùi Tá Hán,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,81.0,1,2,2,2,4.25,1
An Trung 1,An Hải Tây,Sơn Trà,Đà Nẵng,100.0,1,3,3,2,5.8,1
Quy Mỹ,Hòa Cường Nam,Hải Châu,Đà Nẵng,120.0,1,5,5,4,11.499,1
Nguyễn Văn Linh,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng,61.0,1,2,2,2,1.899,1
Nguyễn Văn Linh,Hòa Hiệp Nam,Liên Chiểu,Đà Nẵng,61.0,1,1,1,2,1.899,1
Hồ Sĩ Dương,Khuê Trung,Cẩm Lệ,Đà Nẵng,62.0,1,2,2,2,3.2,1
Phạm Cự Lượng,An Hải Đông,Sơn Trà,Đà Nẵng,120.0,1,2,2,3,11.5,1
Ông Ích Đường,Hòa Thọ Đông,Cẩm Lệ,Đà Nẵng,81.0,7,3,2,2,3.4,1
Bùi Hữu Nghĩa,Phước Mỹ,Sơn Trà,Đà Nẵng,64.0,1,1,1,2,4.3,1
Giang Châu 1,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,100.0,1,3,3,2,6.0,1
Nguyễn Thi,Hòa Cường Nam,Hải Châu,Đà Nẵng,144.0,1,3,3,3,11.0,1
Nguyễn Khoái,Hòa Cường Bắc,Hải Châu,Đà Nẵng,81.0,1,5,5,3,9.8,1
Nguyễn Phẩm,Hòa Cường Nam,Hải Châu,Đà Nẵng,81.0,1,3,3,3,6.5,1
Võ Như Hưng,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,92.0,9,3,2,2,5.8,1
Phạm Tu,An Hải Bắc,Sơn Trà,Đà Nẵng,56.0,9,3,2,3,5.2,1
Lê Lợi,Thạch Thang,Hải Châu,Đà Nẵng,126.0,1,3,3,2,21.0,1
Ngũ Hành Sơn,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,120.0,1,3,3,3,11.0,1
Đặng Tử Kính,Thạch Thang,Hải Châu,Đà Nẵng,50.0,1,2,2,2,5.6,1
An Thượng 16,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,60.0,9,2,2,3,6.6,1
Hoàng Văn Thụ,Phước Ninh,Hải Châu,Đà Nẵng,65.0,1,1,1,3,16.0,1
Xuân Thủy,Khuê Trung,Cẩm Lệ,Đà Nẵng,152.0,1,3,3,2,12.5,1
Huy CậN,Hòa Cường Nam,Hải Châu,Đà Nẵng,70.0,1,3,4,3,5.2,1
Huỳnh Mẫn Đạt,Hòa Cường Bắc,Hải Châu,Đà Nẵng,72.0,1,3,4,4,6.5,1
Nguyễn Thị Minh Khai,Hải Châu 1,Hải Châu,Đà Nẵng,53.0,1,4,4,4,12.0,1
Trưng Nữ Vương,Hòa Thuận Đông,Hải Châu,Đà Nẵng,123.0,1,1,2,4,14.7,1
Nguyễn Bá Lân,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,100.0,1,3,3,3,6.1,1
An Cư 2,Phước Mỹ,Sơn Trà,Đà Nẵng,56.0,1,3,4,4,5.5,1
Cù Chính Lan,Hòa Khê,Thanh Khê,Đà Nẵng,75.0,1,3,3,4,10.8,1
Trưng Nữ Vương,Hòa Thuận Đông,Hải Châu,Đà Nẵng,94.0,1,3,3,3,11.0,1
Lương Nhữ Hộc,Khuê Trung,Cẩm Lệ,Đà Nẵng,74.0,1,3,2,2,6.8,1
An Thượng 16,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,50.0,1,2,2,2,5.3,1
Nguyễn Hoàng,Bình Hiên,Hải Châu,Đà Nẵng,71.0,1,3,3,3,7.7,1
Phùng Hưng,Hòa Minh,Liên Chiểu,Đà Nẵng,130.0,1,3,2,2,6.35,1
Nguyễn Quý Đức,Khuê Trung,Cẩm Lệ,Đà Nẵng,99.0,9,5,5,3,5.65,1
Tùng Thiện Vương,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,95.0,1,3,3,3,6.0,1
Dương Quảng Hàm,Khuê Trung,Cẩm Lệ,Đà Nẵng,90.0,1,4,4,3,5.8,1
Thái Thị Bôi,Chính Gián,Thanh Khê,Đà Nẵng,53.0,1,2,2,2,5.0,1
Võ Như Hưng,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,80.0,1,3,3,4,6.5,1
Nguyễn Hữu Dật,Hòa Cường Bắc,Hải Châu,Đà Nẵng,100.0,1,3,3,3,9.6,1
Ông Ích Khiêm,Thanh Bình,Hải Châu,Đà Nẵng,61.0,1,2,2,3,9.9,1
Lê Văn Đức,Hòa Cường Nam,Hải Châu,Đà Nẵng,97.0,1,4,4,4,7.9,1
Kinh Dương Vương,Hòa Minh,Liên Chiểu,Đà Nẵng,76.5,1,4,4,3,7.0,1
Nguyễn Phước Thái,An Khê,Thanh Khê,Đà Nẵng,155.0,1,1,3,3,7.5,1
Nguyễn Dữ,Khuê Trung,Cẩm Lệ,Đà Nẵng,80.0,1,4,4,3,4.7,1
Thi Sách,Hòa Thuận Tây,Hải Châu,Đà Nẵng,90.0,1,6,6,3,4.95,1
2 Tháng 9,Bình Hiên,Hải Châu,Đà Nẵng,56.0,1,2,2,2,12.5,1
Đặng Tử Kính,Thạch Thang,Hải Châu,Đà Nẵng,92.0,1,3,3,2,10.2,1
Thân Nhân Trung,Hòa Khê,Thanh Khê,Đà Nẵng,105.0,1,2,2,2,6.3,1
Đoàn Như Hài,Hòa Khê,Thanh Khê,Đà Nẵng,106.0,1,2,3,3,5.6,1
An Thượng 9,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,150.0,1,2,2,4,21.5,1
Tống Phước Phổ,Hòa Cường Bắc,Hải Châu,Đà Nẵng,85.0,1,4,4,4,7.9,1
Nguyễn Phong Sắc,Khuê Trung,Cẩm Lệ,Đà Nẵng,93.0,1,1,1,2,5.7,1
Ba Đình,Thạch Thang,Hải Châu,Đà Nẵng,78.0,1,3,3,3,10.5,1
Nguyễn Đăng Đạo,Khuê Trung,Cẩm Lệ,Đà Nẵng,90.0,1,3,2,1,7.2,1
Nguyễn Sáng,Mân Thái,Sơn Trà,Đà Nẵng,115.0,1,3,3,3,9.3,1
Phạm Văn Bạch,Hòa Cường Nam,Hải Châu,Đà Nẵng,76.0,9,2,1,2,3.9,1
Tôn Thất Đạm,Xuân Hà,Thanh Khê,Đà Nẵng,90.0,1,5,5,4,11.5,1
Xuân Thủy,Khuê Trung,Cẩm Lệ,Đà Nẵng,108.0,9,2,2,2,4.7,1
Ông Ích Khiêm,Hải Châu 11,Hải Châu,Đà Nẵng,107.0,1,3,3,3,19.0,1
Ông Ích Khiêm,Thanh Bình,Hải Châu,Đà Nẵng,42.0,1,3,3,4,8.2,1
Thành Thái,Khuê Trung,Cẩm Lệ,Đà Nẵng,152.0,1,3,3,3,13.2,1
Cao Bá Quát,An Hải Tây,Sơn Trà,Đà Nẵng,110.0,1,4,3,3,11.3,1
Lương Văn Can,Khuê Trung,Cẩm Lệ,Đà Nẵng,85.0,1,1,1,2,4.5,1
An Thượng 11,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,64.0,1,3,3,3,6.6,1
Quang Trung,Thanh Bình,Hải Châu,Đà Nẵng,65.0,1,2,2,2,3.1,1
Hà Huy Tập,An Khê,Thanh Khê,Đà Nẵng,108.0,1,4,4,4,6.4,1
Ngũ Hành Sơn,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,90.0,1,5,5,4,7.6,1
Đống Đa,Thuận Phước,Hải Châu,Đà Nẵng,42.0,1,3,2,3,3.89,1
2 Tháng 9,Hòa Cường Bắc,Hải Châu,Đà Nẵng,70.0,1,3,3,3,6.2,1
2 Tháng 9,Hòa Cường Nam,Hải Châu,Đà Nẵng,110.0,1,3,2,2,5.9,1
3 Tháng 2,Thuận Phước,Hải Châu,Đà Nẵng,68.0,1,3,2,3,4.9,1
Châu Thượng Văn,Hòa Cường Bắc,Hải Châu,Đà Nẵng,70.0,1,3,3,3,5.7,1
Ngũ Hành Sơn,Bắc Mỹ An,Ngũ Hành Sơn,Đà Nẵng,72.0,1,3,3,3,7.2,1
Điện Biên Phủ,Thanh Khê Đông,Thanh Khê,Đà Nẵng,72.0,1,3,2,2,2.65,1
Đống Đa,Thuận Phước,Hải Châu,Đà Nẵng,70.0,1,3,3,3,4.85,1
Đống Đa,Thuận Phước,Hải Châu,Đà Nẵng,85.0,1,3,2,2,4.85,1
Nguyễn Phẩm,Hòa Cường Bắc,Hải Châu,Đà Nẵng,81.0,1,3,3,3,6.5,1
An Thượng 20,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,81.0,1,3,2,4,7.0,1
Nguyễn Sơn,Hòa Cường Nam,Hải Châu,Đà Nẵng,90.0,1,5,5,4,8.0,1
An Hòa 1,Khuê Trung,Cẩm Lệ,Đà Nẵng,100.0,1,3,3,2,4.6,1
An Nhơn 7,An Hải Bắc,Sơn Trà,Đà Nẵng,75.0,1,5,4,3,6.7,1
Thạch Lam,Phước Mỹ,Sơn Trà,Đà Nẵng,81.0,1,2,2,3,6.3,1
Hà Tông Quyền,Khuê Trung,Cẩm Lệ,Đà Nẵng,110.0,1,4,4,2,5.4,1
Lý Nhân Tông,Khuê Trung,Cẩm Lệ,Đà Nẵng,93.0,1,3,3,3,8.099,1
Huỳnh Ngọc Huệ,Hòa Khê,Thanh Khê,Đà Nẵng,162.0,1,1,1,3,16.5,1
Tạ Mỹ Duật,An Hải Bắc,Sơn Trà,Đà Nẵng,88.0,1,3,2,2,7.0,1
Lê Lợi,Hải Châu 1,Hải Châu,Đà Nẵng,125.0,1,1,1,3,15.0,1
Hàm Nghi,Vĩnh Trung,Thanh Khê,Đà Nẵng,60.0,1,3,3,3,13.9,1
Đống Đa,Thuận Phước,Hải Châu,Đà Nẵng,129.0,1,2,2,4,18.7,1
Nguyễn Hoàng,Vĩnh Trung,Thanh Khê,Đà Nẵng,81.0,1,4,3,3,9.7,1
Hoàng Hoa Thám,Tân Chính,Thanh Khê,Đà Nẵng,80.0,1,3,3,3,16.0,1
Phạm Văn Nghị,Vĩnh Trung,Thanh Khê,Đà Nẵng,110.0,1,4,4,3,9.8,1
Ngô Tất Tố,Hòa Cường Bắc,Hải Châu,Đà Nẵng,90.0,1,5,3,3,8.8,1
Nguyễn Bỉnh Khiêm,An Hải Tây,Sơn Trà,Đà Nẵng,52.0,1,3,2,3,5.2,1
Lý Thái Tông,Thanh Khê Tây,Thanh Khê,Đà Nẵng,90.0,1,3,2,2,7.2,1
Lý Đạo Thành,Mân Thái,Sơn Trà,Đà Nẵng,100.0,1,3,3,2,4.7,1
An Thượng 11,Bắc Mỹ An,Ngũ Hành Sơn,Đà Nẵng,91.0,1,3,3,2,10.0,1
Tô Hiến Thành,Phước Mỹ,Sơn Trà,Đà Nẵng,100.0,1,1,1,2,7.35,1
Trần Đình Tri,Hòa Minh,Liên Chiểu,Đà Nẵng,114.0,9,3,3,2,5.2,1
Lý Thường Kiệt,Thạch Thang,Hải Châu,Đà Nẵng,36.0,1,3,4,4,8.8,1
Nguyễn Lộ Trạch,Hòa Cường Nam,Hải Châu,Đà Nẵng,84.0,1,3,3,2,7.5,1
Nguyễn Văn Thoại,Phước Mỹ,Sơn Trà,Đà Nẵng,162.0,9,1,1,3,11.0,1
Lê Thước,Phước Mỹ,Sơn Trà,Đà Nẵng,106.0,1,5,5,4,13.2,1
Châu Thị Vĩnh Tế,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,115.0,1,4,4,3,12.5,1
Nguyễn Trãi,Hải Châu 11,Hải Châu,Đà Nẵng,157.0,9,3,3,3,16.5,1
Hà Huy Giáp,Hòa Cường Nam,Hải Châu,Đà Nẵng,80.0,1,3,2,2,5.2,1
Hàn Thuyên,Hòa Cường Bắc,Hải Châu,Đà Nẵng,100.0,1,3,3,3,7.5,1
An Thượng 2,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,90.0,1,2,2,2,17.5,1
Phan Bôi,An Hải Bắc,Sơn Trà,Đà Nẵng,76.0,1,2,2,2,7.0,1
Lê Đình Thám,Hòa Thuận Đông,Hải Châu,Đà Nẵng,80.0,1,2,4,3,8.5,1
Hàn Thuyên,Hòa Cường Bắc,Hải Châu,Đà Nẵng,115.0,1,3,2,2,6.5,1
Trịnh Đình Thảo,Khuê Trung,Cẩm Lệ,Đà Nẵng,125.0,1,3,3,3,11.0,1
Huỳnh Thúc Kháng,Bình Hiên,Hải Châu,Đà Nẵng,50.0,1,4,4,3,8.0,1
Trần Cao Vân,Xuân Hà,Thanh Khê,Đà Nẵng,98.0,1,5,3,3,11.5,1
Bàu Tràm 2,Khuê Trung,Cẩm Lệ,Đà Nẵng,74.0,1,2,1,2,4.5,1
Ông Ích Đường,Khuê Trung,Cẩm Lệ,Đà Nẵng,100.0,1,1,1,3,9.5,1
Lương Ngọc Quyến,Thuận Phước,Hải Châu,Đà Nẵng,140.0,1,3,2,2,11.5,1
Lê Nổ,Hòa Cường Nam,Hải Châu,Đà Nẵng,101.0,1,3,3,3,8.5,1
Hà Huy Giáp,Hòa Cường Nam,Hải Châu,Đà Nẵng,81.0,1,3,3,3,5.9,1
Cao Xuân Huy,Khuê Trung,Cẩm Lệ,Đà Nẵng,74.0,1,1,1,2,4.15,1
Trần Cao Vân,Tam Thuận,Thanh Khê,Đà Nẵng,113.0,1,3,4,3,12.9,1
Mai Thúc Lân,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,91.0,1,3,6,3,11.5,1
Lê Thị Xuyến,Chính Gián,Thanh Khê,Đà Nẵng,133.0,9,3,3,2,8.9,1
Huỳnh Ngọc Huệ,An Khê,Thanh Khê,Đà Nẵng,127.0,1,4,2,2,7.5,1
Dương Đình Nghệ,An Hải Bắc,Sơn Trà,Đà Nẵng,88.0,1,4,4,3,11.0,1
Dũng Sĩ Thanh Khê,Thanh Khê Tây,Thanh Khê,Đà Nẵng,116.0,1,3,3,3,7.8,1
Minh Mạng,Hòa Quý,Ngũ Hành Sơn,Đà Nẵng,100.0,1,2,2,3,2.9,1
Số 3,Hòa Quý,Ngũ Hành Sơn,Đà Nẵng,100.0,1,2,2,3,2.9,1
Lưu Quý Kỳ,Hòa Cường Nam,Hải Châu,Đà Nẵng,63.0,1,4,4,4,6.8,1
Trần Khánh Dư,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,100.0,1,1,1,2,7.9,1
Hồ Trung Lượng,Hòa Xuân,Cẩm Lệ,Đà Nẵng,100.0,1,4,4,3,5.99,1
Thái Thị Bôi,Chính Gián,Thanh Khê,Đà Nẵng,63.0,1,3,3,2,5.799,1
Ngọc Hân,An Hải Tây,Sơn Trà,Đà Nẵng,82.0,1,3,2,2,6.2,1
Tạ Mỹ Duật,An Hải Bắc,Sơn Trà,Đà Nẵng,88.0,1,2,3,2,7.2,1
Lê Văn Đức,Hòa Cường Nam,Hải Châu,Đà Nẵng,90.0,1,3,3,3,6.2,1
Lê Đình Dương,Nam Dương,Hải Châu,Đà Nẵng,67.0,1,3,4,3,9.8,1
Phạm Phú Tiết,Khuê Trung,Cẩm Lệ,Đà Nẵng,96.0,1,3,3,3,6.7,1
Tùng Thiện Vương,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,95.0,1,3,4,3,5.95,1
Lý Đạo Thành,An Hải Bắc,Sơn Trà,Đà Nẵng,100.0,1,3,2,2,4.7,1
Bùi Tá Hán,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,110.0,1,2,1,2,3.2,1
Ngô Tất Tố,Hòa Cường Bắc,Hải Châu,Đà Nẵng,81.0,1,3,2,4,6.8,1
Lê Tấn Trung,Thọ Quang,Sơn Trà,Đà Nẵng,117.0,1,4,4,3,6.849,1
Nguyễn Bá Lân,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,100.0,1,4,3,3,6.1,1
Nguyễn Đình Chiểu,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,100.0,1,2,1,3,3.85,1
Tôn Quang Phiệt,An Hải Bắc,Sơn Trà,Đà Nẵng,90.0,1,3,3,2,5.0,1
Đặng Tử Kính,Thạch Thang,Hải Châu,Đà Nẵng,48.0,1,2,2,2,5.6,1
Bùi Thị Xuân,An Hải Tây,Sơn Trà,Đà Nẵng,97.0,1,4,3,2,9.5,1
Giang Châu 1,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,100.0,1,3,2,2,5.68,1
Trương Định,Mân Thái,Sơn Trà,Đà Nẵng,63.0,1,2,3,2,5.199,1
Lê Văn Hưu,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,110.0,1,5,4,3,8.3,1
Dương Quảng Hàm,Khuê Trung,Cẩm Lệ,Đà Nẵng,72.0,1,3,2,2,5.2,1
Hòa Phú,Hòa Minh,Liên Chiểu,Đà Nẵng,100.0,1,4,4,3,7.25,1
Trường Chinh,Hòa Phát,Cẩm Lệ,Đà Nẵng,83.0,1,3,2,2,2.55,1
Bùi Xương Tự,Hòa An,Cẩm Lệ,Đà Nẵng,112.0,9,2,2,2,4.0,1
Phan Thanh,Thạc Gián,Thanh Khê,Đà Nẵng,54.0,9,3,3,3,4.25,1
Phần Lăng 8,An Khê,Thanh Khê,Đà Nẵng,70.0,9,3,4,3,5.79,1
Phần Lăng 17,An Khê,Thanh Khê,Đà Nẵng,85.0,9,4,3,2,5.3,1
Âu Cơ,Hòa Khánh Nam,Liên Chiểu,Đà Nẵng,71.2,1,3,3,3,3.45,1
Phan Châu Trinh,Nam Dương,Hải Châu,Đà Nẵng,58.0,1,3,3,3,4.69,1
Hùng Vương,Vĩnh Trung,Thanh Khê,Đà Nẵng,69.0,1,2,2,2,2.65,1
Ngô Thị Liễu,Hòa Cường Nam,Hải Châu,Đà Nẵng,82.5,1,3,3,3,6.2,1
Thúc Tề,Hòa Khê,Thanh Khê,Đà Nẵng,61.0,1,2,1,2,3.8,1
Lê Văn Đức,Hòa Cường Nam,Hải Châu,Đà Nẵng,90.0,1,3,3,3,6.4,1
Vũ Quỳnh,Thanh Khê Tây,Thanh Khê,Đà Nẵng,75.0,1,3,3,4,6.3,1
Huy Cận,Khuê Trung,Cẩm Lệ,Đà Nẵng,76.0,1,2,2,2,4.45,1
Trần Cao Vân,Xuân Hà,Thanh Khê,Đà Nẵng,93.3,1,3,3,2,11.0,1
Trung Nghĩa 4,Hòa Minh,Liên Chiểu,Đà Nẵng,132.9,1,4,4,3,5.8,1
Nguyễn Đình Chiểu,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,115.0,1,3,2,2,2.35,1
Trưng Nữ Vương,Hòa Thuận Tây,Hải Châu,Đà Nẵng,79.6,1,2,2,3,9.45,1
Hải Phòng,Tân Chính,Thanh Khê,Đà Nẵng,57.8,1,3,1,3,10.0,1
Đoàn Khuê,Mỹ An,Ngũ Hành Sơn,Đà Nẵng,99.0,1,5,3,3,5.9,1
Kinh Dương Vương,Hòa Minh,Liên Chiểu,Đà Nẵng,90.0,1,6,3,3,7.3,1
Tôn Thất Đạm,Xuân Hà,Thanh Khê,Đà Nẵng,44.5,1,3,2,2,3.3,1
Điện Biên Phủ,Hòa Khê,Thanh Khê,Đà Nẵng,109.0,1,2,2,3,13.0,1
Núi Thành,Hòa Thuận Đông,Hải Châu,Đà Nẵng,158.4,1,4,5,3,11.0,1
Phạm Nhữ Tăng,Hòa Khê,Thanh Khê,Đà Nẵng,116.8,1,3,3,3,5.7,1
Đặng Thái Thân,Hòa Hải,Ngũ Hành Sơn,Đà Nẵng,139.0,1,3,2,2,3.8,1
Ngũ Hành Sơn,Khuê Mỹ,Ngũ Hành Sơn,Đà Nẵng,130.0,1,1,1,2,8.0,1
Huy CậN,Hòa Cường Nam,Hải Châu,Đà Nẵng,70.0,1,3,3,3,5.2,1
